connections,foreign_conns,foreign_conns2,ccf,conns_new,time,ccf_old,account_age,agegroup,browserID,days,usage1,usage2,usage3,usage4,usage5,target
1,1,1,0,0,19,0,19,2,9,4,0,0.75,6.5,0.0625,0.625,0.625
3,0,3,0,2,12,0,21,3,9,1,0,0,9.4,0.142857,0.0806723,3.54622
6,2,5,0.2,1,15,0.3,21,0,9,2,0,1,4.25,0.3125,0.916667,5.20833
1,0,1,0,0,20,0,20,0,9,21,0,0,18.1667,0.104167,0.125,1.25
1,0,0,0,0,19,0,21,1,9,2,0,0,3,0.1,0,1
10,1,8,0.266667,0,19,0.266667,20,0,9,15,0,0.923077,15,0,0.923077,9.23077
6,1,4,0,3,10,0,19,1,0,5,0.4,0.4,5.66667,0.411111,0.244444,10
1,1,1,0,0,21,0,21,0,9,5,0,1,5,0,1,10
6,0,5,0,0,16,0,18,2,9,2,0,0,3,0.206667,0.42,2.46667
1,1,1,0,0,20,0,20,0,9,5,0,0,14.5,0.0208333,0,0.208333
11,1,11,0.218182,0,18,0.218182,20,0,9,18,0,0,17.8333,0,0.272655,0.0757576
9,0,9,0.361111,2,15,0.428571,20,1,9,15,0.384615,0.461538,12.8333,0.401308,0.484836,4.14128
7,2,7,0.0952381,1,15,0.133333,20,1,9,1,0,1,3.6,0,0.55,1.33333
3,3,3,0,2,9,0,19,0,9,1,0,0,4,0,0.208333,0.75
6,0,1,0.866667,0,18,0.866667,21,0,9,13,0,0.909091,14,0,0.811688,0
1,0,1,0,0,9,0,21,0,3,3,0,0,6.33333,0,0.047619,0.47619
1,0,1,0,0,13,0,19,2,9,13,0.0666667,0.0666667,9.66667,0.0398046,0.135958,0.398046
1,1,1,0,0,19,0,19,2,9,27,0,0.047619,26,0.102545,0.776223,1.60343
1,0,1,0,0,17,0,21,1,9,13,0,0,24.4,0.0153846,0,0.230769
21,13,13,0.0142857,11,9,0,21,2,3,27,0.0714286,0.785714,28.8333,0.0563492,0.561739,2.61409
3,0,2,0,0,18,0,20,1,9,2,0,1,2.5,0.25,1,5
22,0,3,0.108225,3,15,0.140351,20,0,0,3,0,0,6.33333,0.0907407,0.707407,1.25926
2,1,1,1,0,19,1,21,0,0,25,0,0.190476,11.5,0,0.110693,1.86543
3,1,1,0,1,14,0,20,1,9,10,0,0,12,0,0.0133333,0
6,0,6,0.266667,0,15,0.266667,20,2,9,3,0,0,15.1667,0.102564,0.134829,7.81888
3,0,2,1,0,17,1,19,3,0,28,0.0333333,0,25.6667,0.0222222,0,0.555556
5,0,0,1,0,18,0.85,18,0,9,2,0,0,8.33333,0,0.252525,5.11785
5,1,2,0.5,0,15,0.5,17,0,0,21,0.0625,0,17.6667,0.0754167,0,8.29167
1,0,1,0,0,18,0,18,0,0,5,0,0,6.75,0,0,0.357143
11,3,9,0.0363636,0,16,0.0181818,19,1,20710,20,0,0,23.5,0,0.082265,5.81554
1,0,1,0,0,20,0,20,0,9,1,0,0,5,0.0625,0.0982143,3.30357
3,2,3,0,0,21,0,21,0,0,4,0,1,11,0,0.478475,8.46289
3,2,2,0,2,9,0,20,2,0,2,1,0.5,10.1667,0.749711,0.221861,7.49711
1,0,1,0,0,20,0,20,1,9,2,0.5,0.5,2,0.5,0.5,5
2,0,2,1,0,17,1,20,3,9,23,0,0.047619,16.8333,0.0431548,0.105899,0.992854
2,0,1,0,0,15,0,21,0,9,2,0,0,8.33333,0,0,0
1,1,1,0,0,21,0,21,0,9,30,0,0,23.1667,0,0.00757576,3.73663
11,1,7,0.136364,4,11,0.309524,17,1,9,1,1,1,3.8,0.475758,0.572727,4.75758
12,0,12,0.242424,6,12,0.133333,21,0,0,3,0,0.333333,23.6667,0.0104167,0.30689,1.9456
23,0,11,0.418972,5,15,0.434641,20,0,3,15,0,0.153846,8.5,0.025,0.650971,0.75
1,1,1,0,0,21,0,21,0,9,1,0,0,4.25,0.03125,0,0.3125
3,0,2,0,0,19,0,21,0,10021,22,0.190476,0,18.75,0.075744,0.028125,1.11458
4,1,4,0.666667,0,15,0.666667,21,0,9,3,0.222222,0.555556,5.66667,0.13525,0.455028,1.50402
6,2,6,0.4,1,11,0.75,19,3,0,30,0.0344828,0,26.6667,0.115883,0.0238095,1.15883
2,0,2,1,0,20,1,21,0,9,3,1,0,5,0.736111,0,7.36111
3,3,3,0,2,12,0,21,2,9,26,0,0,16.5,0.0653595,0.00980392,0.653595
1,0,1,0,0,21,0,21,0,0,16,0.0769231,0.615385,11.8,0.0331197,0.153846,0.90812
4,0,0,0.166667,0,20,0.166667,21,0,9,10,0,1,10,0,1,2.22222
7,0,2,0.238095,0,20,0.238095,21,0,0,4,0,0,12.4,0.37,0.07,3.9
1,0,1,0,0,21,0,21,0,9,1,1,0,9.66667,0.285354,0,2.85354
3,1,2,0,0,18,0,19,0,9,24,0,0.782609,22.1667,0,0.57856,0.0724638
1,0,1,0,0,21,0,21,2,9,15,0,0,14.5,0,0,0.151515
4,0,4,0.333333,0,18,0.333333,21,1,0,10,0.8,0.3,14.1667,0.80448,0.430305,8.61623
1,0,1,0,0,16,0,19,0,9,1,0,0,1,0,0,0
3,3,3,0.666667,2,8,0,20,0,0,5,1,0.5,2.8,1,0.75,10
1,0,1,0,0,20,0,21,0,9,2,0,0,2,0,0,0
2,1,1,0,0,20,0,20,1,9,3,1,1,3,1,1,10
1,0,1,0,0,21,0,21,1,9,1,0,1,1.5,0,1,5
13,1,4,0.24359,8,9,0.2,20,0,0,19,0,0.9,17.1667,0,0.784821,0
1,0,0,0,0,20,0,20,3,0,24,0.0952381,0,20.8333,0.282564,0.0618908,3.12169
4,0,4,0,2,10,0,20,0,0,5,0,0.75,6,0,0.427778,2.22222
1,0,1,0,0,19,0,19,0,9,5,0,0.25,5,0,0.25,7.5
1,0,0,0,1,5,0,20,1,9,29,0,0,20,0.12,0.08,1.71111
3,1,2,0,1,14,0,19,2,9,6,0,0,8.33333,0,0.0833333,1.375
3,1,3,0,0,15,0,20,3,9,5,0,0,19.2,0,0,0.65
5,1,5,0,1,15,0,20,0,9,6,0,0.333333,5.5,0,0.236508,1.77381
10,1,10,0.1,3,13,0.119048,21,1,0,20,0.105263,0.157895,19,0.169124,0.21377,1.96472
28,0,18,0.0661376,6,14,0.0995671,20,1,0,12,0.4,0.8,9.16667,0.269658,0.484117,2.69658
11,7,11,0.127273,2,13,0.111111,18,0,9,8,0.125,0.125,11.1667,0.239015,0.249388,3.01136
1,0,0,0,0,20,0,20,2,9,2,0,0,3,0,0.25,0
6,2,4,0.366667,0,16,0.366667,20,0,9,2,0.0833333,0.25,2.66667,0.0744048,0.133929,1.57738
21,2,20,0.328571,5,8,0.39011,21,0,0,16,0.0625,0.6875,16.5,0.160743,0.742034,7.14052
2,1,2,1,0,20,1,21,0,9,13,0,0.166667,7.5,0,0.166667,0.833333
4,0,4,0.666667,1,15,0.666667,21,2,0,15,0.5,0.142857,16.5,0.577763,0.400787,5.89667
6,0,5,0.0666667,2,13,0,21,0,0,6,0.2,0.2,4,0.422222,0.158333,5.63889
9,0,9,0.0833333,3,12,0.133333,20,1,0,22,0.227273,0.363636,20.6667,0.0554226,0.106073,0.673274
3,0,3,0.333333,1,10,0,21,0,0,30,0.88,0.2,27.5,0.613586,0.475316,7.87551
8,3,8,0.178571,0,18,0.178571,20,1,9,21,0.047619,0.619048,10.4,0.339177,0.729762,3.39177
4,1,4,0.833333,0,15,0.833333,17,3,0,20,0.421053,0.789474,19.3333,0.0814781,0.536445,1.01361
2,0,1,1,0,19,1,19,0,9,3,0,0,11,0.215789,0.0526316,2.65789
4,1,3,0.5,1,15,0.666667,19,1,0,22,0,0.3,21.5,0,0.201128,0.238095
2,1,2,0,0,18,0,19,2,0,3,0.333333,0.333333,4,0.416667,0.166667,4.16667
2,0,2,0,0,20,0,20,1,9,8,0,0,15,0,0.0666667,0.222222
3,2,3,0.666667,0,18,0.666667,20,1,9,23,0.130435,0.391304,25.25,0.326061,0.685921,3.3499
20,1,20,0.15,2,15,0.147059,20,1,0,28,0.333333,0.777778,22.1667,0.217743,0.793381,2.98586
1,0,1,0,0,21,0,21,0,0,6,0,0,5,0,0,0
9,0,8,0.305556,1,14,0.321429,19,2,10021,5,0,0,10.5,0,0.1125,0.5
3,0,3,0,0,20,0,20,0,9,5,0,0.2,5,0,0.2,4
4,0,2,1,0,17,1,19,2,0,3,0,0.666667,14.8333,0,0.791594,0
5,0,5,0.6,1,14,0.416667,21,2,0,17,0.647059,0.294118,22.1667,0.685271,0.320042,8.41341
2,1,2,0,0,18,0,19,0,9,4,0,1,4,0,1,7.5
11,1,9,0.0545455,3,11,0.107143,19,1,9,28,0.166667,0.208333,22.1667,0.140883,0.176668,1.40883
2,0,2,0,0,20,0,20,1,9,10,0.125,0.25,10,0.125,0.25,1.25
1,0,1,0,0,13,0,20,0,0,1,0,0,4.4,0.729167,0.645833,7.29167
3,0,3,1,0,17,1,19,3,9,4,0,0,7.66667,0.116667,0,1.16667
8,0,2,0.678571,7,3,0,20,1,9,14,0,0.692308,6.66667,0,0.721154,7.98077
4,1,2,0.666667,0,19,0.666667,20,0,9,7,0,0,7,0,0,1.25
2,1,1,0,1,7,0,20,3,0,27,0,0,22,0.0185185,0.00617284,0.782258
1,0,1,0,0,18,0,19,0,9,16,0,0.3125,16.6667,0,0.222973,0.185185
2,0,2,1,0,16,1,18,2,9,10,0,0,8,0.25,0,2.5
1,0,1,0,0,19,0,21,1,9,17,0,0,19,0.00714286,0.00714286,0.0714286
2,0,0,1,0,20,1,21,3,9,29,0,0,25.6667,0.0185185,0.0185185,0.185185
24,1,17,0.0561594,2,16,0.0519481,19,1,0,14,0,0.230769,20.6667,0,0.461613,0.861638
3,3,3,0.666667,0,19,0.666667,19,0,9,1,0,0,14.5,0.0227273,0.278841,1.55303
1,1,1,0,0,18,0,18,1,9,1,0,0,2,0,0,2.5
1,0,1,0,0,21,0,21,0,9,1,0,0,1,0,0.5,5
6,0,6,0.133333,0,17,0.133333,20,1,0,17,0,0,18.8333,0,0.124405,3.31616
7,5,6,0.238095,0,18,0.238095,21,0,0,26,0.25,0.05,18.6667,0.329748,0.0505656,3.37324
12,2,4,0.00757576,1,17,0.00909091,19,1,0,19,0,0,18,0,0.154955,0.280797
3,0,0,0,0,17,0,18,1,9,7,0,0,7,0,0,0
8,0,7,0.25,2,13,0.4,21,0,0,31,0,0.733333,29.6667,0,0.665964,5.97546
2,0,1,0,0,15,0,20,0,9,4,0.166667,0.166667,4.66667,0.0555556,0.0555556,0.833333
3,0,0,0.333333,0,21,0.333333,21,0,9,8,0,0.5,8,0,0.5,10
4,0,1,0.5,0,16,0.5,20,1,0,1,0,0,4,0,0.583333,0.833333
7,5,5,0.142857,0,14,0.142857,20,1,0,6,0.5,0.333333,12.5,0.185897,0.321937,5.57692
1,0,0,0,0,20,0,20,1,9,17,0,0,21.3333,0,0,0.47619
2,2,2,0,0,21,0,21,3,0,1,0,1,3.33333,0.0277778,0.166667,0.277778
18,4,18,0.101307,4,12,0.115385,21,1,0,31,0.111111,1,28.3333,0.261702,0.92566,8.92327
4,2,4,0.166667,0,16,0.166667,20,2,0,2,0,0,10.6667,0,0.0740741,0.740741
1,0,1,0,0,18,0,18,0,9,1,0,0,2,0,0.166667,0.833333
1,0,1,0,1,8,0,20,0,9,5,0.2,0.2,6.75,0.3,0.3,3
3,2,2,0.333333,0,19,0.333333,21,0,9,11,0,0.909091,9,0,0.871212,1.66667
1,1,1,0,0,19,0,19,1,9,4,0.333333,0.333333,4,0.333333,0.333333,3.33333
7,0,6,0.047619,0,15,0.047619,17,2,9,2,0,1,11,0.517241,0.908046,5.28736
9,0,8,0.222222,2,11,0.285714,21,2,10021,22,0.666667,0.888889,13.5,0.35754,0.521958,4.03836
2,0,2,1,0,19,1,20,2,9,3,0,0,4.33333,0.166667,0.0833333,1.66667
4,0,1,0.166667,0,19,0.0833333,21,1,9,3,0,0,4.33333,0.0952381,0.0952381,0.952381
3,0,1,0.333333,0,21,0.333333,21,2,9,23,0,0,12.8,0.0848485,0.0666667,1.51515
2,1,1,1,0,21,1,21,0,9,5,0,0,5,0,0,3.33333
8,0,7,0.214286,1,13,0.285714,19,1,0,30,0.111111,0,26,0.0888889,0.037037,1.33333
1,1,1,0,0,21,0,21,3,9,1,0,0,15.1667,0,0,0.227579
1,0,1,0,0,20,0,20,2,9,6,0,0.25,5.16667,0.216667,0.341667,3
6,5,6,0.0333333,0,19,0.0333333,20,3,9,16,0.4,0,14,0.376923,0,3.76923
4,0,4,0.166667,1,15,0.333333,20,0,10021,5,0,0.3,4.8,0,0.150476,2.74286
1,1,1,0,0,13,0,20,0,0,1,0,0,1.5,0,0,0
8,0,7,0.25,1,17,0.333333,21,1,9,4,0,0.25,10.4,0,0.175,2.25
7,0,7,0.380952,0,17,0.333333,20,0,9,7,0,0.2,10.8,0.0644444,0.213205,1.27051
2,1,2,1,0,21,1,21,0,3,10,0,0,2.66667,0.2,0,2
4,0,0,1,0,21,1,21,0,9,2,0,1,2,0,1,10
1,0,0,0,0,20,0,20,3,9,9,0,0.5,25.3333,0.0620605,0.382102,2.86679
1,1,1,0,0,15,0,18,1,9,2,0,0,1.5,0,0,0
2,0,1,0,0,19,0,19,1,9,21,0,0.5,17.5,0,0.711538,0.384615
6,4,5,0.4,3,10,0,20,0,0,8,0.125,0.125,8,0.289773,0.107955,3.52273
2,1,2,0,1,11,0,20,0,0,3,0,0,2.33333,0.25,0,4.16667
2,1,2,0,1,10,0,21,1,9,2,0,0.5,12,0.0416667,0.520833,4.16667
7,2,7,0.142857,2,15,0.2,21,1,0,17,0.448276,0.551724,18.1667,0.618228,0.43575,6.77199
1,0,1,0,0,18,0,20,2,9,7,0,0,14.3333,0,0.0873016,0.15873
2,1,1,0,0,13,0,20,2,9,26,0.285714,0.392857,24.8333,0.171098,0.196362,2.12765
124,120,123,0.136703,1,15,0.125883,18,0,0,1,0,1,10.5,0,0.87963,2.62346
15,0,15,0.190476,4,14,0.309091,21,0,0,13,0.25,0.5,14.8333,0.288136,0.522993,2.88136
4,3,3,0.166667,0,18,0.166667,21,0,9,31,0,0,29.6667,0,0.0348635,0.735732
3,0,3,0,0,17,0,19,0,0,1,0,0,5.75,0,0.0416667,0.913462
1,0,1,0,0,18,0,18,0,0,17,0.444444,0.5,17.5,0.47263,0.513722,4.93463
2,0,2,0,0,18,0,19,2,9,31,0.0322581,0,23,0.082853,0.0229885,0.943473
10,0,5,0.622222,2,16,0.642857,21,0,9,18,0,1,16.8333,0,0.969907,0.0980392
4,0,4,0,0,19,0,20,0,9,9,0.333333,0.555556,9,0.333333,0.555556,4.44444
2,0,1,0,1,13,0,19,2,9,4,0.0714286,0.0714286,5.6,0.047619,0.0761905,0.904762
3,1,3,0.333333,0,15,0.333333,20,1,9,1,0,0,1.75,0.111111,0.111111,1.11111
3,2,3,0,1,9,0,19,0,9,16,0.133333,0,13.8,0.223758,0.194909,3.08606
3,0,1,0.333333,0,12,0.333333,18,1,9,3,0,0.333333,1.66667,0,0.666667,0
1,0,1,0,0,19,0,20,0,0,14,0.357143,0.285714,5.4,0.138095,0.190476,2.04762
2,0,1,1,0,18,1,20,0,9,1,0.5,0,2.5,0.25,0,2.5
1,0,1,0,0,19,0,19,1,0,28,0,0.12,25.5,0.0719697,0.190455,1.30051
1,0,0,0,0,16,0,19,3,9,1,0,0,1,0,0,0
2,0,2,1,0,21,1,21,3,0,8,0,0,9.33333,0.0606061,0.037037,0.606061
13,11,13,0.0512821,2,13,0.0727273,20,0,0,29,0.166667,0.416667,25,0.185334,0.379222,3.57446
5,4,5,0.6,0,19,0.55,21,3,3,25,0.210526,0,13.5,0.239896,0,3.01007
2,0,0,1,1,13,0,19,0,0,15,0.25,0.5,6.8,0.125,0.75,3.33333
4,0,2,1,1,16,1,21,0,0,25,0.181818,0.181818,22,0.113636,0.574747,2.19192
3,3,3,0,0,18,0,19,0,9,7,0,0.6,7,0,0.6,2
5,1,5,0,0,19,0,21,1,9,5,0,0.2,13.8333,0.0208333,0.162302,0.981481
4,3,4,0.5,2,10,1,19,1,0,10,0.222222,0.333333,9.66667,0.189281,0.373397,2.88818
1,0,1,0,0,17,0,17,1,9,20,0,0,13.5,0,0.3125,2.625
2,1,2,0,1,8,0,21,0,9,1,0,0,2,0.125,0,1.25
2,2,2,1,0,20,1,21,0,0,4,0,0,5.25,0.0763889,0,0.763889
4,0,3,0.666667,0,18,0.666667,19,0,9,1,0,0,5.6,0.25,0.5,2.5
15,0,12,0.0857143,3,12,0.136364,20,1,9,28,0.0740741,0.592593,12.5,0.0450838,0.625617,3.08444
3,0,0,0,0,16,0,20,0,9,2,0,0,2.33333,0,0,0.333333
3,0,0,0.333333,0,15,0.333333,18,1,9,23,0,0,19.5,0,0.132643,0
25,0,23,0.0633333,4,14,0.0738095,20,1,20710,4,0,0.666667,12.6667,0.168556,0.612677,1.68556
3,2,2,0.333333,0,12,0,19,0,9,3,0,0,3.33333,0.333333,0,3.33333
1,0,0,0,0,20,0,20,2,9,15,0.2,0.142857,6,0.1,0.0714286,1
3,1,1,0.666667,0,19,0.666667,20,3,3,31,0,0.576923,25.8333,0.0185185,0.590228,0.895401
2,1,1,0,0,15,0,20,0,9,9,0,0,16.1667,0,0.0597222,1.63615
4,1,4,0.333333,1,15,0,20,0,10021,28,0,0,10,0,0.0333333,6
4,0,4,0.833333,0,20,0.833333,20,0,9,2,0,0,3,0,0,2.66667
2,1,1,0,0,21,0,21,0,0,3,0,0,7.33333,0.0215924,0,0.303644
3,0,3,1,0,19,1,21,0,0,27,0,0.777778,25.3333,0,0.496193,6.15156
1,0,0,0,0,19,0,19,0,0,11,0,0,7,0.255952,0,2.55952
2,0,2,0,0,20,0,21,0,0,12,0.6,0.1,7,0.276754,0.0333333,3.45175
2,0,2,0,0,20,0,21,0,9,11,0,0,16,0,0.0277778,0.833333
29,7,28,0.160099,6,9,0.15415,20,1,0,31,0,0.483871,24.8333,0.0115492,0.313349,0.841361
1,1,1,0,0,17,0,19,0,9,2,0,0,3,0.107143,0.309524,1.07143
1,1,1,0,0,21,0,21,0,9,3,0,0,12.3333,0,0.037037,0.37037
3,0,2,1,0,20,1,21,2,9,9,0.642857,0.642857,9,0.642857,0.642857,6.42857
4,0,4,0,1,14,0,20,0,9,15,1,0.666667,15.1667,0.847685,0.725,8.47685
1,0,1,0,0,20,0,20,1,9,1,0,0,2,0,0,0
5,1,5,0.2,0,12,0.2,20,0,9,4,0,0,10.3333,0.0208333,0,0.625
11,1,11,0.581818,0,13,0.581818,19,2,9,3,0,0,2.5,0,0,1.25
1,0,1,0,0,19,0,19,2,10021,2,0,0,2,0.166667,0,1.66667
6,0,5,0.466667,0,16,0.433333,18,2,9,9,0.428571,0,5.83333,0.541799,0.0666667,5.98942
5,0,5,0.3,0,17,0.3,21,2,9,6,0.285714,0,14.6667,0.287222,0.03722,3.33656
6,0,0,0.0666667,0,17,0.0666667,21,1,9,4,0,0.333333,5.33333,0,0.388889,3.05556
1,1,1,0,0,19,0,20,0,9,1,0,0,2.66667,0,0.25,0
1,1,1,0,0,20,0,20,0,9,8,0.857143,0.857143,8,0.857143,0.857143,8.57143
1,0,1,0,0,18,0,18,0,9,3,0,0.4,4,0,0.7,2.66667
3,0,1,0.333333,0,14,0.333333,20,1,9,3,0.333333,0.333333,2.66667,0.222222,0.222222,2.22222
12,11,12,0.318182,0,19,0.318182,21,1,0,24,0,0.857143,27.5,0,0.573403,2.26612
2,0,0,0,0,17,0,19,2,0,30,0.551724,0,25.1667,0.340579,0.0700483,3.40579
2,1,1,0,0,16,0,20,1,9,4,0.666667,0,8.75,0.362271,0.0714286,3.62271
3,1,1,0.333333,0,17,0.333333,19,0,10021,3,0,0,2.66667,0,0.277778,2.77778
2,1,2,0,1,9,0,20,3,0,5,0,0.25,5.4,0.0857143,0.198214,1.85714
1,1,1,0,0,18,0,18,1,9,4,0.75,0.25,3,0.375,0.125,3.75
22,5,21,0.103896,4,14,0.130719,20,0,0,6,0.2,0.2,12.6,0.304593,0.417262,3.04593
1,1,1,0,0,21,0,21,1,9,1,1,1,1,1,1,10
4,1,4,0.166667,0,16,0.166667,19,2,0,1,0,0,4.5,0.458466,0.242328,6.43651
26,4,7,0.0215385,9,13,0.0147059,21,2,3,15,0.2,0.866667,17.1667,0.190106,0.846179,3.03695
1,0,0,0,0,21,0,21,2,9,5,0.666667,0.5,5,0.666667,0.5,6.66667
3,0,1,0,1,13,0,18,0,3,27,0.304348,0.0434783,12.25,0.47192,0.0108696,5.03623
2,0,2,0,1,12,0,20,0,9,1,0,0,1,0,0,0
2,2,2,0,0,21,0,21,0,0,3,0,0,5.8,0.261905,0.419048,2.61905
1,0,1,0,0,20,0,20,0,9,2,0,1,2,0,1,10
1,0,1,0,0,21,0,21,2,0,1,0,0,18.25,0.0119048,0,0.119048
2,0,0,0,0,17,0,17,0,9,11,0.125,0.125,6,0.125,0.125,1.25
1,0,1,0,0,21,0,21,0,10021,1,0,0,5.33333,0,0,2.63889
7,2,5,0.190476,1,12,0.133333,18,1,0,9,0,0.2,11,0.416667,0.05,5.16667
2,0,2,0,0,19,0,19,2,9,9,0,0,8.5,0,0.0833333,0
4,0,4,0.166667,1,13,0.333333,21,1,9,6,0,0,11.4,0,0.125,0.5
2,1,1,1,0,21,1,21,0,9,11,0.181818,0.272727,11,0.181818,0.272727,3.63636
11,0,6,0.2,7,10,0.5,19,1,3,10,0,0.125,6,0,0.220238,3.64286
1,0,1,0,0,21,0,21,0,9,3,0,0,13.5,0,0,0
8,3,5,0.5,0,15,0.5,20,0,0,29,0.448276,0.517241,20.3333,0.480958,0.419751,5.14996
2,0,2,1,0,21,1,21,1,9,2,0,0.666667,2,0,0.666667,3.33333
2,1,1,0,0,18,0,21,0,9,1,0,0,1.6,0.6,0,6
3,2,3,0.333333,0,14,0.333333,18,0,9,4,0,0,9.8,0.106897,0.321648,1.97573
18,0,15,0.163399,5,11,0.192308,18,1,9,11,0.461538,0.75,12,0.439134,0.696383,4.51955
10,9,10,0.0277778,2,15,0,19,2,0,24,0.0526316,0.473684,20.6667,0.0215924,0.329533,3.90305
6,2,6,0.0666667,2,12,0.166667,20,2,3,28,0.103448,0.37931,24,0.0236516,0.196124,0.627321
8,5,8,0.0714286,1,14,0.047619,21,1,0,31,0.4,0.1,29.8333,0.489542,0.104992,5.24264
1,1,1,0,0,21,0,21,0,9,3,0,0.5,3,0,0.5,5
6,1,3,0.733333,0,15,0.666667,21,3,0,3,0.333333,0.333333,2.4,0.126667,0.0866667,1.26667
6,3,3,0.2,0,14,0.2,17,1,9,2,0,0,8.66667,0,0.444444,0.555556
3,0,0,0.333333,0,15,0.333333,18,0,0,2,0,0,2.33333,0,0.166667,1.11111
1,0,0,0,0,16,0,19,1,9,5,0,0,4,0,0,1.66667
1,0,1,0,0,19,0,20,0,9,6,0,0.5,11,0.03125,0.5625,7.1875
23,0,19,0.114625,4,14,0.140351,21,1,10021,9,0.25,0.75,15.1667,0.279129,0.374636,3.12742
1,0,1,0,0,20,0,20,2,9,1,0,0,6,0,0,0.37037
3,0,2,0.333333,1,13,1,20,2,3,22,0,0.727273,23,0,0.740194,0
1,1,1,0,0,18,0,18,2,9,2,0.5,1,1.5,0.5,1,5
3,0,1,0,0,14,0,20,0,9,2,0,1,10,0.272727,0.545455,3.18182
2,2,2,0,0,15,0,20,2,0,5,0,0.25,6,0,0.095,4.2
4,2,2,0.333333,0,17,0.333333,18,1,9,5,0,0.4,12,0,0.725,0
23,0,1,0.91502,2,18,0.938095,21,2,9,29,0,0.411765,27.3333,0,0.706018,2.96777
8,1,8,0.0357143,0,17,0.0357143,20,1,9,11,0.0909091,1,16,0.030303,0.678649,4.82274
29,5,29,0.00738916,0,18,0.00738916,21,1,9,1,0,1,3.5,0.125,0.625,1.25
1,1,1,0,0,20,0,20,0,9,2,0,0,10.5,0,0.047619,0.238095
2,0,0,1,0,19,1,21,0,9,1,0,1,4,0,0.8,0
3,1,3,0.666667,1,14,1,19,0,0,2,0.5,0,8,0.259615,0.0416667,3.84615
1,0,0,0,0,19,0,20,0,0,5,0.5,0.5,5,0.5,0.5,5
4,0,3,0.333333,0,17,0.333333,18,0,9,1,0,0,12.6667,0.191358,0,1.91358
6,0,4,0.133333,1,14,0.1,20,0,9,27,0.0769231,0.115385,18.6667,0.314567,0.501206,3.26471
3,0,0,0,0,14,0,20,1,9,6,0.142857,0.571429,18.5,0.0453297,0.336447,0.81044
25,0,17,0.06,9,12,0.0833333,21,1,0,29,0.615385,0.884615,24.3333,0.532087,0.760025,5.8714
13,3,13,0.0641026,3,11,0,18,2,0,15,0,0.157895,7.6,0,0.266265,1.74708
18,2,12,0.117647,6,10,0.151515,21,0,10021,6,0,0.25,10.5,0,0.265873,0.744048
9,8,8,0.0833333,0,19,0.0833333,21,1,10021,1,0,0,2.6,0.09375,0.145833,2.1875
5,1,2,0,0,14,0,20,0,0,8,0,0,6.2,0,0.166667,3.54167
1,0,1,0,0,20,0,20,1,9,15,0,0,23.1667,0,0.0529449,0.206767
2,1,1,1,0,19,1,20,0,9,7,0,0.166667,7,0,0.166667,1.66667
4,1,4,0,0,14,0,18,0,0,1,0,0,4.4,0.325,0,3.25
9,0,9,0.458333,5,9,1,17,2,0,13,0.772727,0.545455,13,0.497148,0.451531,5.52904
3,1,3,0,2,7,0,21,1,0,26,0.0833333,0.25,23.6667,0.112615,0.141783,1.20551
1,0,0,0,0,20,0,20,1,9,22,0,0.0952381,22,0,0.142857,0.47619
1,0,1,0,0,21,0,21,0,9,3,0,0,14,0,0,0.388889
7,0,2,0,1,13,0,18,1,9,28,0,1,25.3333,0.0376984,0.592857,0.376984
4,0,0,0.333333,0,19,0.333333,20,2,0,7,0,0,9.33333,0,0.172807,0.701754
9,2,7,0.305556,3,11,0.2,18,0,0,10,0.4375,0.375,13,0.507937,0.457143,6.50675
8,0,3,0.142857,2,14,0.0666667,20,0,9,30,0.0666667,0,27.5,0.147677,0.0166667,2.22083
3,1,3,0.333333,2,9,0,20,2,9,2,0,1,2.83333,0,0.861111,0
16,0,11,0.025,4,12,0.0454545,20,1,0,2,0,0.333333,6.75,0.107955,0.712973,1.07955
3,1,2,0.333333,0,18,0.333333,21,2,0,14,0.0714286,0.571429,14.5,0.0741758,0.516484,2.60989
4,0,2,0.333333,0,17,0.333333,18,0,0,5,0,0,7.66667,0,0.462963,4.81481
4,0,2,1,0,20,1,21,0,9,4,0,1,14.5,0,0.979167,0
2,0,1,0,0,20,0,21,0,0,6,0,0,6.16667,0.102597,0,1.02597
1,0,1,0,0,20,0,20,1,0,6,0.4,1,13.3333,0.36945,0.614125,5.69968
2,0,1,0,0,21,0,21,1,0,16,0.333333,0.25,16.8,0.183333,0.1625,1.83333
1,0,1,0,0,20,0,20,0,9,4,0,1,4,0,1,6.66667
7,2,7,0.0952381,3,11,0,20,2,9,9,0.666667,0,5.66667,0.5,0.291667,5.41667
2,0,1,1,0,17,1,21,2,9,13,0,0,15.25,0.05625,0.03125,1.64583
3,0,3,1,0,19,1,21,0,9,11,0,0,14.5,0.5,0.5,5
8,1,4,0.142857,1,13,0.190476,20,1,9,5,0.666667,0,5,0.412698,0.232143,4.12698
3,0,3,1,2,7,0,20,0,9,1,0,0.5,1.33333,0,0.75,7.5
11,10,10,0.127273,4,12,0.142857,20,0,0,30,0,0.037037,24.5,0,0.0553294,3.31504
1,1,1,0,0,20,0,20,1,9,16,0,0,22.75,0,0.190476,0.119048
3,0,3,1,0,19,1,20,1,0,12,0,0.363636,10.5,0,0.441919,0.151515
6,5,6,0.0666667,0,17,0.0666667,20,2,9,26,0.0833333,0,22.5,0.0729167,0,1.35417
